Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Order_Date,Product_Image_Url,Product_Bottle_Type,Product_Dietary_Attribute,Product_Company
ORD3674,CUST15,B2B,F & N Flavoured Bottle Drink - Outrageous Orange,Drinks,1.35,32,0.0,43.2,13/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454330_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3675,CUST424,B2C,Pokka Bottle Drink - Ice Lemon Tea,Drinks,19.0,70,30.0,2100.0,26/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712542_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD3676,CUST201,B2B,Pokka Packet Drink - Ice Peach Tea (Less Sugar),Drinks,8.95,71,14.4,1022.4,17/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709005_XL1_20230330.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3677,CUST9,B2B,Pokka Packet Drink - Chrysanthemum with White Tea,Drinks,3.6,82,0.0,295.2,20/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11195034_XL1_20230914.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3678,CUST420,B2C,F & N Can Drink - Outrageous Orange,Drinks,13.2,72,16.2,1166.4,13/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479895_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD3679,CUST147,B2B,Pokka Premium Bottle Drink - Milk Tea (Original),Drinks,1.5,68,1.82,123.76,13/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11953296_XL1_20221011.jpg?w=320&q=60,500ml,,Pokka
ORD3680,CUST380,B2B,Pokka Can Drink - Oolong Tea (No Sugar Added),Drinks,13.6,6,17.5,105.0,09/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705570_XL1_20230913.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD3681,CUST323,B2B,Pokka Packet Drink - Mixed Berries & Carrot Juice,Drinks,3.55,63,4.19,263.97,01/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13049112_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3682,CUST296,B2B,Pokka Packet Drink - Soursop Juice,Drinks,2.9,74,3.18,235.32,27/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3683,CUST140,B2B,Pokka Packet Drink - Green Tea,Drinks,8.95,26,14.4,374.4,21/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10125966_XL1_20250203.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3684,CUST333,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,12,0.0,21.6,28/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3685,CUST290,B2C,Pokka Premium Bottle Drink - Milk Coffee,Drinks,1.5,79,1.82,143.78,11/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12234314_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD3686,CUST207,B2B,Pokka Bottle Drink - Peach Tea,Drinks,19.0,79,30.0,2370.0,15/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712543_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD3687,CUST69,B2B,F & N Flavoured Bottle Drink - Outrageous Orange,Drinks,15.6,30,25.2,756.0,03/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470825_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3688,CUST349,B2C,Pokka Packet Drink - Oolong Tea (No Sugar Added),Drinks,8.95,80,14.4,1152.0,05/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12704723_XL1_20250124.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3689,CUST159,B2B,F & N Flavoured Bottle Drink - Cheeky Cherryade,Drinks,1.35,18,0.0,24.3,20/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454306_XL1_20250220.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3690,CUST496,B2B,Pokka Packet Drink - Ice Lemon Tea,Drinks,3.6,44,0.0,158.4,05/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11113385_XL1_20240515.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD3691,CUST421,B2C,Pokka Premium Coffee Can Drink - Milk,Drinks,6.25,8,7.56,60.48,25/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13076658_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD3692,CUST473,B2C,Pokka Bottle Drink Sencha Japanese Green Tea - No Sugar,Drinks,24.0,53,38.4,2035.2,15/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709481_XL1_20230913.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD3693,CUST43,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,3.75,49,4.65,227.85,19/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10293396_XL1_20221123.jpg?w=320&q=60,6 x 300ml,Halal,Pokka
ORD3694,CUST274,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,2.25,67,2.95,197.65,15/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214026_XL1_20230327.jpg?w=320&q=60,355ml,,Monster
ORD3695,CUST220,B2C,Monster Energy Can Drink,Drinks,11.25,82,0.0,922.5,02/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13230487_XL1_20230331.jpg?w=320&q=60,4 x 355ml,,Monster
ORD3696,CUST429,B2C,Pokka Premium Bottle Drink - Milk Tea (Original),Drinks,1.5,36,1.82,65.52,26/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11953296_XL1_20221011.jpg?w=320&q=60,500ml,,Pokka
ORD3697,CUST126,B2B,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,1.35,40,0.0,54.0,28/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454314_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3698,CUST408,B2B,Pokka Packet Drink - Carrot Fruit Juice,Drinks,14.2,29,16.75,485.75,05/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020106_XL1_20230323.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3699,CUST111,B2B,Pokka Can Drink - Sparklin' Fuji Apple,Drinks,13.8,42,14.89,625.38,10/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12314920_XL1_20230327.jpg?w=320&q=60,24 x 325ml (CTN),,Pokka
ORD3700,CUST319,B2B,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,26,17.5,455.0,14/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD3701,CUST76,B2B,Pokka Packet Drink - Ice Blueberry Tea (Less Sugar),Drinks,8.95,10,14.4,144.0,26/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709006_XL1_20230330.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3702,CUST40,B2B,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,6.55,54,8.75,472.5,17/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234166_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD3703,CUST175,B2B,Pokka Bottle Drink - Ice Passion Fruit Tea,Drinks,19.0,61,30.0,1830.0,05/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12712546_XL1_20230329.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,Pokka
ORD3704,CUST129,B2B,Pokka Coffee Can Drink - Premium Cappuccino,Drinks,6.25,57,7.56,430.92,22/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167612_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD3705,CUST293,B2C,F & N Cordial - Rose,Drinks,4.0,1,5.09,5.09,15/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41905_XL1_20221012.jpg?w=320&q=60,2L,Halal,F & N 
ORD3706,CUST422,B2B,Pokka Premium Bottle Drink - Straight Red Tea,Drinks,1.8,84,0.0,151.2,03/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12631176_XL1_20221123.jpg?w=320&q=60,1.5L,,Pokka
ORD3707,CUST125,B2C,F & N Can Drink - Sarsi (Fun Pack),Drinks,4.65,43,0.0,199.95,03/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093504_XL1_20221012.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD3708,CUST153,B2C,Pokka Can Drink - Ice Lemon Tea,Drinks,6.55,81,8.75,708.75,31/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,12 x 300ml (CTN),,Pokka
ORD3709,CUST129,B2C,Pokka Houjicha Japanese Roasted Green Tea - No Sugar,Drinks,6.55,84,8.75,735.0,24/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234164_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD3710,CUST68,B2B,Monster Energy Can Drink - Pipeline Punch,Drinks,2.25,18,2.95,53.1,04/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214026_XL1_20230327.jpg?w=320&q=60,355ml,,Monster
ORD3711,CUST344,B2B,Pokka Can Sencha Japanese Green Tea Can - No Sugar,Drinks,2.65,89,3.43,305.27,22/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234165_XL1_20230618.jpg?w=320&q=60,4 x 300ml,,Pokka
ORD3712,CUST283,B2B,F & N Can Drink - Outragerous Orange (Fun Pack),Drinks,4.65,64,0.0,297.6,01/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12507327_XL1_20221012.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD3713,CUST351,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,42,8.75,367.5,15/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD3714,CUST36,B2C,Pokka Can Drink - Peach Oolong Tea (Less Sugar),Drinks,13.6,90,17.5,1575.0,27/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713951_XL1_20241007.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD3715,CUST409,B2C,Pokka Houjicha Japanese Roasted Tea - No Sugar,Drinks,13.6,13,17.5,227.5,10/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713950_XL1_20241007.jpg?w=320&q=60,24 x 300ml (CTN),,Pokka
ORD3716,CUST267,B2C,Pokka Can Drink - Peach Oolong Tea (Less Sugar),Drinks,13.6,85,17.5,1487.5,22/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713951_XL1_20241007.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD3717,CUST42,B2C,Pokka Can Drink - Jasmine Green Tea,Drinks,6.55,64,8.75,560.0,06/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11171403_XL1_20230324.jpg?w=320&q=60,12 x 300ml (CTN),Halal,Pokka
ORD3718,CUST424,B2B,Pokka Premium Packet Drink - Milk Tea (Original),Drinks,3.55,99,3.99,395.01,20/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203024_XL1_20221011.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD3719,CUST25,B2C,F & N Flavoured Bottle Drink - Sarsi,Drinks,1.35,41,0.0,55.35,03/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454348_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3720,CUST269,B2B,Pokka Coffee Can Drink - Milk Coffee (Less Sugar),Drinks,6.25,97,7.56,733.32,05/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167613_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD3721,CUST284,B2B,Pokka Premium Bottle Drink - Mocha Coffee,Drinks,1.5,16,1.82,29.12,09/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093167_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD3722,CUST97,B2C,Pokka Bottle Drink - Chrysanthemum (Less Sugar),Drinks,1.8,18,0.0,32.4,15/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13179227_XL1_20221123.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3723,CUST245,B2C,Pokka Houjicha Japanese Roasted Green Tea - No Sugar,Drinks,6.55,6,8.75,52.5,08/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13234164_XL1_20240912.jpg?w=320&q=60,12 x 300ml,,Pokka
ORD3724,CUST111,B2B,Monster Energy Can Drink - Mango Loco,Drinks,2.25,86,2.95,253.7,31/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13191892_XL1_20230220.jpg?w=320&q=60,355ml,,Monster
ORD3725,CUST41,B2C,Pokka Packet Drink - Carrot Juice,Drinks,3.55,34,4.19,142.46,07/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/128373_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3726,CUST276,B2B,Pokka Bottle Drink - Jasmine Green Tea (No Sugar),Drinks,37.2,11,38.4,422.4,19/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709286_XL1_20230403.jpg?w=320&q=60,24 x 500ml (CTN),,Pokka
ORD3727,CUST116,B2C,F & N Flavoured Bottle Drink - Outrageous Orange,Drinks,15.6,10,25.2,252.0,14/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470825_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3728,CUST128,B2C,Pokka Bottle Drink - Ice Lemon Tea (Less Sugar),Drinks,37.2,28,38.4,1075.2,06/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709299_XL1_20230328.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD3729,CUST198,B2C,Pokka Premium Packet Drink - Milk Tea (Original),Drinks,14.2,30,15.74,472.2,19/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12203032_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3730,CUST140,B2C,F & N Cordial - Orange,Drinks,4.0,7,5.09,35.63,01/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10451323_XL1_20230427.jpg?w=320&q=60,2L,Halal,F & N 
ORD3731,CUST315,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,40,8.75,350.0,29/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD3732,CUST121,B2C,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Drinks,3.6,97,0.0,349.2,29/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13143743_XL1_20250211.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD3733,CUST471,B2B,Pokka Packet Drink - Soursop Juice,Drinks,11.6,31,12.47,386.57,27/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10414602_XL1_20230323.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3734,CUST483,B2B,Pokka Bottle Drink Sencha Japanese Green Tea - No Sugar,Drinks,24.0,19,38.4,729.6,16/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709481_XL1_20230913.jpg?w=320&q=60,24 x 500ml (CTN),Halal,Pokka
ORD3735,CUST306,B2C,Pokka Premium Bottle Drink - Milk Tea (Less Sugar),Drinks,1.5,61,1.82,111.02,21/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13165513_XL1_20221123.jpg?w=320&q=60,500ml,Halal,Pokka
ORD3736,CUST420,B2C,Pokka Coffee Can Drink - Premium Cappuccino,Drinks,6.25,11,7.56,83.16,01/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167612_XL1_20250213.jpg?w=320&q=60,6 x 240ml,Halal,Pokka
ORD3737,CUST329,B2C,Pokka Packet Drink - Soursop Juice,Drinks,2.9,88,3.18,279.84,26/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3738,CUST416,B2C,F & N Flavoured Bottle Drink - Cool Ice Cream Soda,Drinks,1.35,9,0.0,12.15,04/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454322_XL1_20250220.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3739,CUST396,B2B,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,15.6,45,25.2,1134.0,01/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470964_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3740,CUST457,B2C,Pokka Packet Drink - Chrysanthemum with White Tea,Drinks,8.95,86,14.3,1229.8,25/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11441936_XL1_20230324.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3741,CUST174,B2C,Pokka Bottle Drink - Chrysanthemum with White Tea,Drinks,1.8,18,0.0,32.4,28/08/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11430655_XL1_20250320.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3742,CUST466,B2B,Osulloc Samdayeon Honey Pear Tea,Tea,15.9,3,0.0,47.7,05/03/2023,https://geonbae.com/wp-content/uploads/2022/03/Tea_Osulloc-Samdayeon-Honey-Pear-Tea_830px_v3_N.jpg,1.5g x 20 tea bags,Halal,Osulloc Samdayeon
ORD3743,CUST500,B2B,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,43,0.0,77.4,24/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3744,CUST179,B2C,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,6.55,74,8.75,647.5,21/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13261056_XL1_20241023.jpg?w=320&q=60,12 x 300ml,Halal,Pokka
ORD3745,CUST271,B2B,F & N Can Drink - Soda Water (Slim),Drinks,4.3,4,0.0,17.2,10/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13024669_XL1_20221012.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD3746,CUST285,B2B,F & N Flavoured Bottle Drink - Flashy Fruitade,Drinks,15.6,45,25.2,1134.0,16/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10204453_XL1_20230323.jpg?w=320&q=60,12 x 1.5L (CTN),,F & N 
ORD3747,CUST410,B2C,Schwepps Tonic,Drinks,1.45,34,0.0,49.3,06/11/2023,https://paneco-sg-moonshine-production-s3-amazonaws-com.global.ssl.fastly.net/3fwy1qyt2ifz87hxklv8pwibq5yw?auto=webp&format=jpg,320ml,Halal,Schweppes
ORD3748,CUST317,B2B,Pokka Japanese Roasted Tea - Houjicha,Drinks,8.95,86,14.4,1238.4,22/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12709345_XL1_20230403.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3749,CUST221,B2C,F & N Flavoured Bottle Drink - Cheeky Cherryade,Drinks,15.6,68,25.2,1713.6,02/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470868_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3750,CUST482,B2C,F & N Flavoured Bottle Drink - Sarsi,Drinks,15.6,63,25.2,1587.6,14/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470905_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3751,CUST38,B2C,Monster Energy Can Drink - Pipeline Punch,Drinks,51.3,17,70.8,1203.6,18/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713814_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD3752,CUST323,B2B,F & N Can Drink - Grape,Drinks,13.2,91,16.2,1474.2,27/03/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020085_XL1_20250106.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD3753,CUST242,B2B,Pokka Can Drink - Ice Peach Tea Zero Sugar,Drinks,13.6,87,17.5,1522.5,04/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12714031_XL1_20241023.jpg?w=320&q=60,24 x 300ml (CTN),Halal,Pokka
ORD3754,CUST487,B2C,F & N Can Drink - Tonic Water (Extra Dry),Drinks,4.3,18,0.0,77.4,19/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13214275_XL1_20240903.jpg?w=320&q=60,4 x 325ml,Halal,F & N 
ORD3755,CUST99,B2C,F & N Can Drink - Cheeky Cherryade,Drinks,13.2,15,16.2,243.0,27/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10479916_XL1_20230324.jpg?w=320&q=60,24 x 325ml (CTN),,F & N 
ORD3756,CUST472,B2C,Pokka Premium Bottle Drink - Mocha Coffee,Drinks,1.5,36,1.82,65.52,24/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093167_XL1_20230711.jpg?w=320&q=60,500ml,,Pokka
ORD3757,CUST379,B2B,Pokka Packet Drink - Natsbee Honey Yuzu,Drinks,3.68,7,0.0,25.76,27/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13166229_XL1_20230215.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD3758,CUST120,B2C,Pokka Packet Drink - Peach Oolong Tea (Less Sugar),Drinks,8.95,62,14.4,892.8,28/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713271_XL1_20240118.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3759,CUST7,B2C,F & N Flavoured Bottle Drink - Cheeky Cherryade,Drinks,15.6,56,25.2,1411.2,17/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11470868_XL1_20230324.jpg?w=320&q=60,12 x 1.5L (CTN),Halal,F & N 
ORD3760,CUST137,B2C,F & N Can Drink - Cool Ice Cream Soda,Drinks,13.2,54,16.2,874.8,16/05/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020084_XL1_20230323.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD3761,CUST91,B2B,Pokka Packet Drink - Kiyo Kyoho Grape,Drinks,12.4,40,14.56,582.4,11/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12705928_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
ORD3762,CUST6,B2C,Pokka Can Drink - Ice Lemon Tea,Drinks,6.55,40,8.75,350.0,14/11/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11204957_XL1_20221011.jpg?w=320&q=60,12 x 300ml (CTN),,Pokka
ORD3763,CUST171,B2B,Pokka Packet Drink - Soursop Juice,Drinks,2.9,69,3.18,219.42,19/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10003045_XL1_20221011.jpg?w=320&q=60,6 x 250ml,,Pokka
ORD3764,CUST414,B2B,F & N Flavoured Bottle Drink - Groovy Grape,Drinks,1.35,70,0.0,94.5,01/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/454314_XL1_20221012.jpg?w=320&q=60,1.5L,Halal,F & N 
ORD3765,CUST155,B2B,F & N Can Drink - Grape,Drinks,13.2,73,16.2,1182.6,13/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10020085_XL1_20250106.jpg?w=320&q=60,24 x 325ml (CTN),Halal,F & N 
ORD3766,CUST72,B2C,Pokka Packet Drink - Oolong Tea (No Sugar Added),Drinks,3.6,63,0.0,226.8,22/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13052608_XL1_20250211.jpg?w=320&q=60,6 x 250ml,Halal,Pokka
ORD3767,CUST296,B2B,Pokka Packet Drink - Chrysanthemum with White Tea,Drinks,8.95,80,14.3,1144.0,13/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11441936_XL1_20230324.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3768,CUST306,B2B,F & N Can Drink - Outragerous Orange (Fun Pack),Drinks,4.65,76,0.0,353.4,17/09/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12507327_XL1_20221012.jpg?w=320&q=60,6 x 325ml,Halal,F & N 
ORD3769,CUST447,B2C,Pokka Bottle Drink - Jasmine Green Tea,Drinks,1.8,85,0.0,153.0,20/06/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/10102748_XL1_20250211.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3770,CUST337,B2B,Pokka Packet Drink - Natsbee Honey Lemon,Drinks,8.95,14,14.53,203.42,22/10/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12704820_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),,Pokka
ORD3771,CUST353,B2C,Pokka Bottle Drink - Passion Fruit Tea,Drinks,1.8,92,0.0,165.6,02/07/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13177967_XL1_20221011.jpg?w=320&q=60,1.5L,Halal,Pokka
ORD3772,CUST207,B2B,F & N Flavoured Bottle Drink - Flashy Fruitade,Drinks,1.35,50,0.0,67.5,18/01/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/384355_XL1_20221012.jpg?w=320&q=60,1.5L,,F & N 
ORD3773,CUST96,B2C,F & N Cordial - Rose,Drinks,4.0,7,5.09,35.63,05/12/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/41905_XL1_20221012.jpg?w=320&q=60,2L,Halal,F & N 
ORD3774,CUST380,B2C,Monster Energy Can Drink - Ultra,Drinks,51.3,13,70.8,920.4,18/02/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12713810_XL1_20240904.jpg?w=320&q=60,24 x 355ml,,Monster
ORD3775,CUST309,B2C,Pokka Packet Drink - Ice Lemon Tea (Less Sugar),Drinks,8.95,26,14.4,374.4,05/04/2023,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12708551_XL1_20230327.jpg?w=320&q=60,24 x 250ml (CTN),Halal,Pokka
